score0_mean,GamestateNum,RunNum0,SetNum0,Deadwood0,Hitscore0,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,1B,2B,3B,4B,5B,6B,7B,8B,9B,10B,11B,12B,13B,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,1D,2D,3D,4D,5D,6D,7D,8D,9D,10D,11D,12D,13D,1A1B,1A1C,1A1D,1A2A,1B1C,1B1D,1B2B,1C1D,1C2C,1D2D,2A2B,2A2C,2A2D,2A3A,2B2C,2B2D,2B3B,2C2D,2C3C,2D3D,3A3B,3A3C,3A3D,3A4A,3B3C,3B3D,3B4B,3C3D,3C4C,3D4D,4A4B,4A4C,4A4D,4A5A,4B4C,4B4D,4B5B,4C4D,4C5C,4D5D,5A5B,5A5C,5A5D,5A6A,5B5C,5B5D,5B6B,5C5D,5C6C,5D6D,6A6B,6A6C,6A6D,6A7A,6B6C,6B6D,6B7B,6C6D,6C7C,6D7D,7A7B,7A7C,7A7D,7A8A,7B7C,7B7D,7B8B,7C7D,7C8C,7D8D,8A8B,8A8C,8A8D,8A9A,8B8C,8B8D,8B9B,8C8D,8C9C,8D9D,9A9B,9A9C,9A9D,9A10A,9B9C,9B9D,9B10B,9C9D,9C10C,9D10D,10A10B,10A10C,10A10D,10A11A,10B10C,10B10D,10B11B,10C10D,10C11C,10D11D,11A11B,11A11C,11A11D,11A12A,11B11C,11B11D,11B12B,11C11D,11C12C,11D12D,12A12B,12A12C,12A12D,12A13A,12B12C,12B12D,12B13B,12C12D,12C13C,12D13D,13A13B,13A13C,13A13D,13B13C,13B13D,13C13D,e1A,e2A,e3A,e4A,e5A,e6A,e7A,e8A,e9A,e10A,e11A,e12A,e13A,e1B,e2B,e3B,e4B,e5B,e6B,e7B,e8B,e9B,e10B,e11B,e12B,e13B,e1C,e2C,e3C,e4C,e5C,e6C,e7C,e8C,e9C,e10C,e11C,e12C,e13C,e1D,e2D,e3D,e4D,e5D,e6D,e7D,e8D,e9D,e10D,e11D,e12D,e13D
62.0,0,2,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2139222674710212,0.21716465861799386,0.21865602268356585,0.21853700704147155,0.2368978845657771,0.2538869981203507,0.2719151651853668,0.3017893685774291,0.20235152521716807,0.2518677537646914,0.3229415708582639,0.3247813956856023,0.2161803343321614,0.2168422799780416,0.2152027659241636,0.2132416811407748,0.22782915264769685,0.0,0.0,0.0,0.0,0.0,0.1290958569415692,0.26038453255606825,0.2958174007048764,0.2180484652041653,0.2139222674710212,0.21716465861799386,0.21865602268356585,0.0,0.0,0.0,0.2719151651853668,0.3017893685774291,0.20235152521716807,0.0,0.3229415708582639,0.3247813956856023,0.210582363606744,0.2098082148458416,0.2143436163003921,0.2193805625698558,0.2213267375634111,0.2357883473788831,0.0,0.26917187740036946,0.2912961071687097,0.11659914715928885,0.0,0.2781157139152424,0.2993361388053105
49.0,0,2,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04023096030105697,0.04119357591380311,0.046135082672595085,0.08845605801889991,0.0774946139627187,0.017549728674277,0.007961302701841892,0.0,0.0,0.0,0.0,0.9065731946430496,0.032559237036786426,0.0,0.0,0.0,0.06439637370854852,0.0,0.0,0.0,0.015797430593571568,0.0,0.03233741452662225,0.0,0.9514248536885956,0.029454215669957963,0.041020997076164384,0.05099140723025111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04009378556136425,0.0,0.941876752580452,0.0,0.040571575974539864,0.03866171484089998,0.05584689070458375,0.07449038700774455,0.024827406107427886,0.0,0.0,0.0,0.09628257356892148,0.0,0.0,1.0
71.0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.062066259276840965,0.07282316687838389,0.059923156096415325,0.06958454743007024,0.0740887412742638,0.10583839211297874,0.13725205147480898,0.5121773677031771,0.3702903673122221,0.4730367717484128,0.3952753579708114,0.2576621130170055,0.0,0.0,0.06881228019377293,0.04477151163785178,0.06683842276417377,0.0,0.08847270434051037,0.0,0.5000690219366468,0.40848914492067695,0.4046253914524029,0.28024187477572976,0.0,0.0,0.056573902914002376,0.06057014824750629,0.0,0.060809837878044434,0.06551934216647227,0.1831434742905008,0.0,1.0,0.6283318051121923,0.7232893676441661,0.3392081559708761,0.0,0.0,0.0619632957250537,0.0,0.0,0.06579533063412422,0.07229258365673936,0.0,0.0,0.4538410444286029,0.2970053901118416,0.3240900918185444,0.0,0.14691828379916602,0.0
54.0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12955392844577393,0.0,0.10950316182660937,0.12740824894062386,0.15394741672760054,0.2297222291592735,0.27353139001787746,0.3053573970722725,0.5948629883718538,0.0,0.0,0.0,0.6510599552215449,0.0,0.0,0.11666573740874342,0.13581715052693238,0.17511659877470065,0.1925664151364125,0.0,0.0,0.4117594967015463,0.0,0.0,0.2276477182177961,0.0,0.0,0.09658636635138906,0.13873295544501096,0.14872867752207464,0.16298132907967242,0.20808649724443032,0.25981141812548475,0.3043876454187868,0.5564617289070914,0.0,0.4986681281980289,0.0,0.5848420973405564,0.1274807479727807,0.08763953524505667,0.13524809508853095,0.13303273823513334,0.17581752790268165,0.20238805644341631,0.0,0.0,0.5009296566901392,0.0,0.0,0.282140432779826,0.5486723468311313
63.0,0,2,0,5,4,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1363946880825898,0.1817447800350734,0.17457305984572122,0.1915951706172717,0.20234767966700387,0.22776454797092385,0.0,0.0,0.0,0.0,0.0,0.4810676169626884,0.17767357734548367,0.12990767884823373,0.1695767524188556,0.17179271315328484,0.20180255655601245,0.20246448274341453,0.2087498851918637,0.2445600225587781,0.0,0.19312649662890533,0.30603872626145323,0.0,0.4032783991836469,0.17925436518296525,0.13679068277749407,0.16736572414170653,0.0,0.1962880304531361,0.0,0.0,0.0,0.2666402657472207,0.32359036866893826,0.4480612942673923,0.2738638600097457,0.4737062167748926,0.15926446173437708,0.0,0.1355232494850029,0.14868241644157246,0.18817388907446805,0.22479024811292905,0.0,0.2819748664601944,0.2892319679070112,0.3016599886574393,0.40649871394097264,0.3344458119658652,0.5173493239764667
58.0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0.13827924667960126,0.12639157977152934,0.10417417857292774,0.14930806508063282,0.12930364508096284,0.2754576080881637,0.4184678190202838,1.0,0.7867929891695361,0.415820897743435,0.19617490811107105,0.0,0.0,0.10993488886348957,0.1099225946161034,0.0,0.11835231180350125,0.11525785091249735,0.0,0.0,0.0,0.0,0.2802594027223277,0.0,0.0,0.0,0.14151582598884474,0.12264525084187848,0.10396079987094896,0.10700082278035014,0.0,0.13306086388289376,0.12547348487607413,0.5931720226750674,0.4546349692113428,0.16730964401233114,0.0,0.0,0.4218440123407751,0.1371040262454761,0.1422749396640786,0.09394715249500292,0.13138236180757765,0.103239237747876,0.14672630294028816,0.0,0.5294955217365808,0.36651413152182827,0.0,0.2073492426666677,0.2928618176863911,0.0
52.0,0,1,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05123509813448046,0.1931127715217372,0.06682377949611208,0.07402705901146539,0.09116860033422224,0.0,0.12827154967230622,0.2394830176070107,0.3013536503958608,0.4365349613604464,0.0,0.0,0.5973216612431971,0.0,0.16891719638103822,0.0,0.06598595953049788,0.07865525038004846,0.10453306333504013,0.1427814422966923,0.24495790917000906,0.272819631434217,0.4747334697913522,0.0,0.0,0.0,0.0,0.17171105512345464,0.0,0.06580572378910754,0.09755366777392026,0.0,0.15465773123823018,0.2371297376892001,0.0,0.5809827715102165,0.4767363542557532,0.26939756646201896,0.6916854372559249,0.08546140442605206,1.0,0.187732234656266,0.12733053307691394,0.08929191304463208,0.0,0.13618168488726082,0.0,0.0,0.0,0.0,0.3240570273658316,0.5990825786599487
83.0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2009254209939302,0.20096353997503832,0.20033789299291527,0.19910000007506248,0.16681653946617006,0.0,0.2329869644553664,0.241634429964304,0.2314251202356036,0.0,0.2747376874854617,0.23434972899159395,0.4435133341460761,0.1963547223749744,0.0,0.1911036405242285,0.2129806874641312,0.1615489032334677,0.0,0.2227043287361314,0.2457598084242868,0.2226162994449612,0.0,0.20693468366570586,0.0,0.3806591788026121,0.19837919729743184,0.19960109271193907,0.19972050535764355,0.20257038923784196,0.16466218768292476,0.0,0.2360480745278324,0.2843020773498088,0.0,0.0,0.0,0.0,0.4822520500271518,0.21974472221803068,0.19883431419331526,0.18177722151402287,0.15773234958535098,0.0,0.17493856689923787,0.19021091868359802,0.27567399355845074,0.33285570507582346,0.0,0.4099479843983802,0.3168742804081668,0.4568208934899529
66.0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.0,0.2214879065945113,0.15975814832111798,0.08211337235009099,0.11207790513082888,0.0845321455707966,0.0,0.16200220060320628,0.0,0.3609342733292308,0.0,0.0,0.0,0.30796295438254884,0.07670680758399012,0.05900986237918149,0.07550693859764916,0.12987482144515428,0.0,0.11954112150146988,0.2308319685245969,0.35753807571836244,0.4692333359390949,0.0,0.3983702737771447,0.0,0.2524268836046254,0.05628589038296843,0.0,0.0,0.08987631183490029,0.09150415402593448,0.10073403248150133,0.21615203273428468,0.0,0.5991614668711365,0.5000864880381538,0.0,0.0,0.2890713565660753,0.07475110031389036,0.0644171874179498,0.07869297340297067,0.11968337156399853,0.1114516396970721,0.10662396502675177,0.2295458799865408,0.0,0.5555719037165733,0.7087009233882814,0.4403348927622731,0.0
57.0,0,2,1,0,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06552828875291125,0.10652548968832168,0.10236830201401556,0.07864728182998935,0.3260872048166432,0.0,0.3017170412301929,0.0,0.0,0.4600010713585146,0.0,0.6838789302225633,0.0,0.0,0.10803335844197348,0.09181883560250063,0.10645263674619006,0.3052436385280965,0.1449401398407809,0.2086430823809926,0.0,0.0,0.0,0.0,0.7290926105810768,0.0,0.0,0.08021641193032822,0.16596122374047811,0.28405731243523435,1.0,0.4458552371815503,0.0,0.13980914325423147,0.0,0.0,0.0,0.0,0.3226069387669443,0.06788065987488102,0.0988700366440889,0.11685165175183547,0.07748039977294825,0.3476674115603932,0.2039237613447388,0.27982338239215865,0.21860191091401346,0.3239732908751615,0.0,0.0,0.0,0.7546168982986581
51.0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.16905048942877016,0.17575510968893004,0.0,0.26336078726106915,0.0,0.28054206740553744,0.3699028908058041,0.0,0.0,0.1326468656249445,0.0,0.15272046072639167,0.0,0.0,0.0,0.041750179839802296,0.5395854493961367,0.3431035012142737,0.3929421471492419,0.5149393991770376,0.0,0.0,0.0,0.2560313348325217,0.0,0.0,0.17797300164124133,0.1305974447049601,0.09039930519661787,0.4625333284739122,0.0,0.0,0.32444224383550435,0.0,0.0,0.10738501531304956,0.4202702774655348,0.2656596951218554,0.0,0.17464340947114462,0.2926490435760218,0.3840001168566412,1.0,0.4516288097646121,0.5090504219911368,0.4965987567339696,0.0,0.0,0.0,0.2027501952472064,0.1642066935486921,0.0
54.0,0,3,0,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663408202356035,0.06143257365526965,0.06665239944331489,0.07977308563122147,0.07751546373787624,0.0,0.0,0.0,0.0,0.0,0.03683646957420295,0.0,0.900133381129583,0.06721243943967127,0.0,0.05273170568895108,0.0681936652110139,0.08514567642141299,0.09869862495660904,0.15845640649928633,0.2119329317779196,0.12395703738271098,0.0,0.14510235091002255,0.2303579708919429,0.9174175222342096,0.0,0.053724223765272514,0.06822329331583134,0.08016195832257081,0.0,0.0,0.0,0.2217190455618275,0.15645827768372364,0.0,0.0,0.0,1.0,0.0,0.05480495621899819,0.06789517054306589,0.06846034235668089,0.08553387001373097,0.113534904338648,0.1415743261958251,0.2024439738588012,0.1145759815464084,0.0,0.0,0.16060015187423002,0.8081254190444856
66.0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1396538874956192,0.09091227742941654,0.11750270672987605,0.14653735484777822,0.13986129662658367,0.14672391137345242,0.45666080730506703,0.2726536719724514,0.3002407463091772,0.17596225976759433,0.17425832969174218,0.3137376229875051,0.3828583966593901,0.10748063571832872,0.0,0.105395152918496,0.14785853498784307,0.0,0.0,0.0,0.23212637651422785,0.3078003155024793,0.1228140901079564,0.0,0.262364416471845,0.2780344160447093,0.15168319804860067,0.1174800950877551,0.11816104025428616,0.0,0.2062760331446009,0.3861791691121063,1.0,0.4054693936982517,0.2438754318497552,0.0,0.0,0.0,0.0,0.1396538874956192,0.09091227742941654,0.11750270672987605,0.0,0.13986129662658367,0.14672391137345242,0.45666080730506703,0.2726536719724514,0.3002407463091772,0.0,0.17425832969174218,0.3137376229875051,0.3828583966593901
61.0,0,2,3,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05319548873963102,0.08227425497982475,0.0745672721570083,0.0,0.0942627217812008,0.1192711934526116,0.16494946064196153,0.0,0.412965752767076,0.0,0.0,0.0,0.0,0.0,0.08206730524372201,0.08966749877840434,0.08825489841690609,0.11848109351829747,0.1378575152736217,0.1624912048945617,0.0,0.0,0.5714066392149444,0.68741562420791,0.7661686583486449,0.5830865840246778,0.05607775353857684,0.09611000008615528,0.09308110093083673,0.07294918336061458,0.13588915669863932,0.13006594164745755,0.19844679977837199,0.0,0.0,0.0,0.5978116247978175,0.7381214715484669,0.0,0.0,0.09337915476368598,0.08349314194704244,0.06791779962772178,0.10038388266657244,0.12445369920203266,0.20461856393904654,0.0,0.3651729113693712,0.0,0.3172476788335607,0.5618886590990192,0.0
54.0,0,3,0,0,4,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11062630559288177,0.14147949145577812,0.10894357416198938,0.0,0.16511834707066553,0.0,0.0,0.0,0.4567615941939844,0.0,0.0,0.0,0.0,0.0,0.12328588323628725,0.08680424150011068,0.1475070676168851,0.1578481444556666,0.16055254510027048,0.2301123289620393,0.32655694295320503,0.4135787530041978,0.0,0.0,0.0,0.5685215469755941,0.1100511320075462,0.11516639968261876,0.0,0.11012449617493238,0.1727516562979598,0.14085825478167285,0.20677655054037564,0.29496486428436874,0.26272047021243145,0.0,0.30678908793570464,0.6849799092349625,0.6295593143177071,0.1074004679267424,0.14471933715428714,0.1063947547031185,0.14113337099455098,0.17205275103945605,0.1736242299678242,0.2326173625946704,0.30474098463203125,0.3914368486866595,0.4068257493033315,0.0,0.5948864661910263,0.0
42.0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10786965592122294,0.10453933368868117,0.11299339368478944,0.1182827114411195,0.1274061601058414,0.15242360716195322,0.0,0.6866717392609112,0.8429462180375595,1.0,0.7826423382048507,0.0,0.5594023414204513,0.10873581853221632,0.0,0.1172501173094394,0.0,0.14785505659951406,0.0,0.0,0.0,0.0,0.6844609633281236,0.0,0.0,0.0,0.1193567361741182,0.1033680890092461,0.1232922813107738,0.1294279190562673,0.15559473282407615,0.1850000470960141,0.19455109107622154,0.36538428750346735,0.2475666457602444,0.0,0.0,0.0,0.09323360422848892,0.10835718811859324,0.0,0.09871726724466053,0.12208496965102372,0.13056118198814448,0.0,0.0,0.0,0.0,0.0,0.18553861465860064,0.0946588512796346,0.0
46.0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21384055542892266,0.2091875893121627,0.2024989499274724,0.21482852796310764,0.21560829517022828,0.09368895129654477,0.17475124491408556,0.06863512969360845,0.0,0.08220609704489164,0.08005180092867763,0.0,0.4635777983622025,0.20548926579354773,0.1995503705286237,0.0,0.2004055600862764,0.1863915473247585,0.0,0.13568603917050875,0.0,0.0,0.0,0.0,0.07229818490100172,0.6957260368098661,0.2346682498448537,0.19946892462299207,0.1944436800997355,0.0,0.0,0.0,0.10943273316067816,0.09567749894342596,0.032231509945147736,0.3983619401528865,0.6421159488802606,0.29171198178667435,1.0,0.20554907837754893,0.20585337681859114,0.2061415831981344,0.23131265925543595,0.2308092419749493,0.08492878778572219,0.0,0.0,0.0,0.13797303196438768,0.2350259802723718,0.0,0.6591173182225029
